date,ai_social,plain,social_prop
2019-09-28,0,30,0.0
2019-09-29,0,25,0.0
2019-09-30,0,53,0.0
2019-10-01,0,65,0.0
2019-10-02,4,97,0.041237113402061855
2019-10-03,0,68,0.0
2019-10-04,2,75,0.02666666666666667
2019-10-05,0,17,0.0
2019-10-06,2,39,0.05128205128205128
2019-10-07,0,65,0.0
2019-10-08,1,95,0.010526315789473684
2019-10-09,0,80,0.0
2019-10-10,2,81,0.024691358024691357
2019-10-11,0,62,0.0
2019-10-12,0,20,0.0
2019-10-13,1,36,0.027777777777777776
2019-10-14,7,66,0.10606060606060606
2019-10-15,1,67,0.014925373134328358
2019-10-16,1,75,0.013333333333333334
2019-10-17,1,79,0.012658227848101266
2019-10-18,0,54,0.0
2019-10-19,0,32,0.0
2019-10-20,0,29,0.0
2019-10-21,0,59,0.0
2019-10-22,2,84,0.023809523809523808
2019-10-23,2,121,0.01652892561983471
2019-10-24,2,56,0.03571428571428571
2019-10-25,0,82,0.0
2019-10-26,0,28,0.0
2019-10-27,0,31,0.0
2019-10-28,1,81,0.012345679012345678
2019-10-29,0,83,0.0
2019-10-30,1,81,0.012345679012345678
2019-10-31,2,67,0.029850746268656716
2019-11-01,0,59,0.0
2019-11-02,0,42,0.0
2019-11-03,2,51,0.0392156862745098
2019-11-04,0,68,0.0
2019-11-05,3,82,0.036585365853658534
2019-11-06,0,75,0.0
2019-11-07,2,78,0.02564102564102564
2019-11-08,0,63,0.0
2019-11-09,1,24,0.041666666666666664
2019-11-10,0,36,0.0
2019-11-11,0,55,0.0
2019-11-12,2,70,0.02857142857142857
2019-11-13,0,68,0.0
2019-11-14,0,59,0.0
2019-11-15,2,92,0.021739130434782608
2019-11-16,1,47,0.02127659574468085
2019-11-17,1,53,0.018867924528301886
2019-11-18,0,58,0.0
2019-11-19,0,68,0.0
2019-11-20,3,69,0.043478260869565216
2019-11-21,1,85,0.011764705882352941
2019-11-22,1,66,0.015151515151515152
2019-11-23,0,36,0.0
2019-11-24,3,38,0.07894736842105263
2019-11-25,0,60,0.0
2019-11-26,0,72,0.0
2019-11-27,0,55,0.0
2019-11-28,0,29,0.0
2019-11-29,0,32,0.0
2019-11-30,0,33,0.0
2019-12-01,3,49,0.061224489795918366
2019-12-02,2,80,0.025
2019-12-03,2,93,0.021505376344086023
2019-12-04,3,98,0.030612244897959183
2019-12-05,2,63,0.031746031746031744
2019-12-06,2,70,0.02857142857142857
2019-12-07,0,27,0.0
2019-12-08,0,23,0.0
2019-12-09,1,67,0.014925373134328358
2019-12-10,3,92,0.03260869565217391
2019-12-11,3,69,0.043478260869565216
2019-12-12,0,79,0.0
2019-12-13,4,61,0.06557377049180328
2019-12-14,0,28,0.0
2019-12-15,0,23,0.0
2019-12-16,0,70,0.0
2019-12-17,0,99,0.0
2019-12-18,1,102,0.00980392156862745
2019-12-19,2,93,0.021505376344086023
2019-12-20,0,72,0.0
2019-12-21,0,45,0.0
2019-12-22,0,20,0.0
2019-12-23,0,53,0.0
2019-12-24,1,48,0.020833333333333332
2019-12-25,0,13,0.0
2019-12-26,1,55,0.01818181818181818
2019-12-27,1,72,0.013888888888888888
2019-12-28,2,46,0.043478260869565216
2019-12-29,0,68,0.0
2019-12-30,1,80,0.0125
2019-12-31,0,80,0.0
2020-01-01,5,76,0.06578947368421052
2020-01-02,0,135,0.0
2020-01-03,4,134,0.029850746268656716
2020-01-04,2,90,0.022222222222222223
2020-01-05,0,82,0.0
2020-01-06,14,200,0.07
2020-01-07,9,204,0.04411764705882353
2020-01-08,3,160,0.01875
2020-01-09,0,163,0.0
2020-01-10,4,176,0.022727272727272728
2020-01-11,4,83,0.04819277108433735
2020-01-12,0,103,0.0
2020-01-13,2,131,0.015267175572519083
2020-01-14,2,189,0.010582010582010581
2020-01-15,6,172,0.03488372093023256
2020-01-16,2,177,0.011299435028248588
2020-01-17,1,163,0.006134969325153374
2020-01-18,0,95,0.0
2020-01-19,0,81,0.0
2020-01-20,1,111,0.009009009009009009
2020-01-21,0,134,0.0
2020-01-22,1,218,0.0045871559633027525
2020-01-23,1,206,0.0048543689320388345
2020-01-24,4,224,0.017857142857142856
2020-01-25,0,97,0.0
2020-01-26,1,149,0.006711409395973154
2020-01-27,3,238,0.012605042016806723
2020-01-28,0,233,0.0
2020-01-29,5,256,0.01953125
2020-01-30,7,340,0.020588235294117647
2020-01-31,5,678,0.007374631268436578
2020-02-01,0,197,0.0
2020-02-02,2,194,0.010309278350515464
2020-02-03,9,341,0.026392961876832845
2020-02-04,2,319,0.006269592476489028
2020-02-05,9,368,0.024456521739130436
2020-02-06,2,380,0.005263157894736842
2020-02-07,8,389,0.02056555269922879
2020-02-08,0,263,0.0
2020-02-09,4,663,0.006033182503770739
2020-02-10,11,2180,0.005045871559633028
2020-02-11,27,2295,0.011764705882352941
2020-02-12,30,2354,0.012744265080713678
2020-02-13,11,2469,0.0044552450384771165
2020-02-14,22,2301,0.009561060408518035
2020-02-15,5,1293,0.0038669760247486465
2020-02-16,6,1215,0.0049382716049382715
2020-02-17,21,1877,0.011188066062866276
2020-02-18,36,2409,0.014943960149439602
2020-02-19,44,2422,0.018166804293971925
2020-02-20,40,2580,0.015503875968992248
2020-02-21,25,2297,0.0108837614279495
2020-02-22,11,1618,0.006798516687268232
2020-02-23,5,1371,0.0036469730123997084
2020-02-24,29,2641,0.010980689132904203
2020-02-25,25,2560,0.009765625
2020-02-26,58,2717,0.021347073978652927
2020-02-27,40,2652,0.015082956259426848
2020-02-28,40,2769,0.01444564824846515
2020-02-29,18,1683,0.0106951871657754
2020-03-01,19,1372,0.013848396501457727
2020-03-02,33,2264,0.014575971731448763
2020-03-03,41,2626,0.015613099771515614
2020-03-04,54,2657,0.020323673315769664
2020-03-05,54,2763,0.019543973941368076
2020-03-06,27,2693,0.010025993316004456
2020-03-07,24,1599,0.0150093808630394
2020-03-08,1,1505,0.000664451827242525
2020-03-09,29,2215,0.01309255079006772
2020-03-10,30,2484,0.012077294685990338
2020-03-11,24,2700,0.008888888888888889
2020-03-12,38,3149,0.012067322959669736
2020-03-13,32,2624,0.012195121951219513
2020-03-14,5,1293,0.0038669760247486465
2020-03-15,12,1159,0.010353753235547885
2020-03-16,44,2533,0.017370706671930518
2020-03-17,49,2892,0.0169432918395574
2020-03-18,27,2949,0.009155645981688708
2020-03-19,45,2667,0.01687289088863892
2020-03-20,55,2522,0.021808088818398096
2020-03-21,2,1028,0.0019455252918287938
2020-03-22,12,1205,0.00995850622406639
2020-03-23,41,2578,0.01590380139643134
2020-03-24,34,2638,0.01288855193328279
2020-03-25,36,2666,0.01350337584396099
2020-03-26,28,2532,0.011058451816745656
2020-03-27,27,2551,0.010584084672677381
2020-03-28,6,1050,0.005714285714285714
2020-03-29,5,1099,0.004549590536851683
2020-03-30,38,2101,0.018086625416468348
2020-03-31,19,2291,0.008293321693583587
2020-04-01,20,2518,0.007942811755361398
2020-04-02,20,2655,0.007532956685499058
2020-04-03,22,2422,0.009083402146985962
2020-04-04,19,1192,0.015939597315436243
2020-04-05,13,1426,0.0091164095371669
2020-04-06,37,2489,0.014865407794294898
2020-04-07,26,2256,0.01152482269503546
2020-04-08,49,2355,0.020806794055201697
2020-04-09,35,2138,0.01637043966323667
2020-04-10,33,1899,0.017377567140600316
2020-04-11,16,971,0.016477857878475798
2020-04-12,7,997,0.007021063189568706
2020-04-13,16,1901,0.008416622830089426
2020-04-14,16,1984,0.008064516129032258
2020-04-15,27,2281,0.01183691363437089
2020-04-16,26,2462,0.010560519902518278
2020-04-17,24,2134,0.011246485473289597
2020-04-18,10,1064,0.009398496240601503
2020-04-19,17,939,0.01810436634717785
2020-04-20,16,2058,0.007774538386783284
2020-04-21,21,2098,0.010009532888465206
2020-04-22,31,2131,0.014547160957297044
2020-04-23,25,2143,0.011665888940737284
2020-04-24,29,2433,0.011919441019317715
2020-04-25,25,1354,0.01846381093057607
2020-04-26,13,1245,0.010441767068273093
2020-04-27,32,2020,0.015841584158415842
2020-04-28,23,2015,0.01141439205955335
2020-04-29,36,2093,0.017200191113234592
2020-04-30,40,2166,0.018467220683287166
2020-05-01,39,1933,0.02017589239524056
2020-05-02,6,978,0.006134969325153374
2020-05-03,6,968,0.006198347107438017
2020-05-04,28,2163,0.012944983818770227
2020-05-05,24,2135,0.011241217798594848
2020-05-06,17,2031,0.008370260955194485
2020-05-07,20,2268,0.008818342151675485
2020-05-08,25,2104,0.01188212927756654
2020-05-09,6,842,0.007125890736342043
2020-05-10,5,1089,0.004591368227731864
2020-05-11,19,1927,0.009859885832900882
2020-05-12,21,1999,0.010505252626313157
2020-05-13,35,1993,0.017561465127947817
2020-05-14,36,2003,0.01797304043934099
2020-05-15,30,2010,0.014925373134328358
2020-05-16,9,915,0.009836065573770493
2020-05-17,9,935,0.009625668449197862
2020-05-18,14,2011,0.0069617105917454
2020-05-19,49,2167,0.022611905860636824
2020-05-20,24,1972,0.012170385395537525
2020-05-21,33,2057,0.016042780748663103
2020-05-22,14,2050,0.006829268292682927
2020-05-23,1,853,0.0011723329425556857
2020-05-24,5,858,0.005827505827505828
2020-05-25,5,1136,0.0044014084507042256
2020-05-26,22,1838,0.011969532100108813
2020-05-27,14,1909,0.007333682556312206
2020-05-28,33,1953,0.016897081413210446
2020-05-29,29,1627,0.01782421634910879
2020-05-30,5,789,0.0063371356147021544
2020-05-31,11,918,0.011982570806100218
2020-06-01,18,1743,0.010327022375215147
2020-06-02,20,1863,0.010735373054213635
2020-06-03,8,1929,0.00414722654224987
2020-06-04,21,1995,0.010526315789473684
2020-06-05,6,1747,0.0034344590726960505
2020-06-06,9,936,0.009615384615384616
2020-06-07,12,851,0.01410105757931845
2020-06-08,13,1611,0.008069522036002483
2020-06-09,16,1762,0.009080590238365494
2020-06-10,35,1868,0.01873661670235546
2020-06-11,31,1987,0.01560140915953699
2020-06-12,22,1783,0.012338754907459339
2020-06-13,5,833,0.006002400960384154
2020-06-14,11,783,0.0140485312899106
2020-06-15,31,1681,0.018441403926234383
2020-06-16,35,1875,0.018666666666666668
2020-06-17,35,2035,0.0171990171990172
2020-06-18,25,1970,0.012690355329949238
2020-06-19,16,1522,0.010512483574244415
2020-06-20,7,697,0.010043041606886656
2020-06-21,26,740,0.03513513513513514
2020-06-22,18,1636,0.011002444987775062
2020-06-23,24,1722,0.013937282229965157
2020-06-24,20,1633,0.01224739742804654
2020-06-25,28,1719,0.016288539848749273
2020-06-26,26,1538,0.016905071521456438
2020-06-27,7,756,0.009259259259259259
2020-06-28,4,809,0.004944375772558714
2020-06-29,41,1672,0.02452153110047847
2020-06-30,17,1694,0.010035419126328217
2020-07-01,12,1694,0.0070838252656434475
2020-07-02,38,1692,0.022458628841607566
2020-07-03,11,1273,0.00864100549882168
2020-07-04,2,690,0.002898550724637681
2020-07-05,11,763,0.014416775884665793
2020-07-06,19,1500,0.012666666666666666
2020-07-07,25,1824,0.013706140350877192
2020-07-08,28,1889,0.014822657490735839
2020-07-09,27,1772,0.015237020316027089
2020-07-10,29,1601,0.01811367895065584
2020-07-11,10,862,0.01160092807424594
2020-07-12,8,945,0.008465608465608466
2020-07-13,22,1895,0.011609498680738786
2020-07-14,23,2001,0.011494252873563218
2020-07-15,30,1964,0.015274949083503055
2020-07-16,33,1926,0.017133956386292833
2020-07-17,21,1785,0.011764705882352941
2020-07-18,10,896,0.011160714285714286
2020-07-19,4,784,0.00510204081632653
2020-07-20,21,1583,0.013265950726468731
2020-07-21,39,1775,0.021971830985915493
2020-07-22,28,1757,0.01593625498007968
2020-07-23,19,1807,0.010514665190924184
2020-07-24,20,1117,0.017905102954341987
2020-07-25,7,320,0.021875
2020-07-26,4,363,0.011019283746556474
2020-07-27,10,727,0.013755158184319119
2020-07-28,9,976,0.009221311475409836
2020-07-29,15,1644,0.009124087591240875
2020-07-30,19,1834,0.010359869138495093
2020-07-31,18,1778,0.010123734533183352
2020-08-01,9,917,0.009814612868047983
2020-08-02,2,871,0.002296211251435132
2020-08-03,16,1832,0.008733624454148471
2020-08-04,36,1413,0.025477707006369428
2020-08-05,5,742,0.006738544474393531
2020-08-06,4,1014,0.0039447731755424065
2020-08-07,10,1259,0.007942811755361398
2020-08-08,13,964,0.013485477178423237
2020-08-09,8,1025,0.007804878048780488
2020-08-10,25,1925,0.012987012987012988
2020-08-11,27,2148,0.012569832402234637
2020-08-12,18,2206,0.008159564823209429
2020-08-13,38,1993,0.019066733567486203
2020-08-14,24,1841,0.013036393264530146
2020-08-15,22,985,0.02233502538071066
2020-08-16,10,927,0.010787486515641856
2020-08-17,21,2066,0.01016456921587609
2020-08-18,21,2156,0.00974025974025974
2020-08-19,70,2171,0.032243205895900504
2020-08-20,15,2105,0.007125890736342043
2020-08-21,15,1907,0.007865757734661772
2020-08-22,1,1037,0.0009643201542912247
2020-08-23,13,1038,0.012524084778420038
2020-08-24,30,2079,0.01443001443001443
2020-08-25,34,2110,0.016113744075829384
2020-08-26,26,2431,0.0106951871657754
2020-08-27,34,2384,0.014261744966442953
2020-08-28,16,1824,0.008771929824561403
2020-08-29,18,1072,0.016791044776119403
2020-08-30,11,1012,0.010869565217391304
2020-08-31,20,2020,0.009900990099009901
2020-09-01,23,2193,0.010487916096671226
2020-09-02,20,2082,0.009606147934678195
2020-09-03,26,2132,0.012195121951219513
2020-09-04,23,1972,0.011663286004056795
2020-09-05,3,1009,0.002973240832507433
2020-09-06,12,906,0.013245033112582781
2020-09-07,11,1219,0.009023789991796555
2020-09-08,20,2108,0.009487666034155597
2020-09-09,31,2205,0.014058956916099773
2020-09-10,32,2338,0.013686911890504704
2020-09-11,39,2076,0.01878612716763006
2020-09-12,3,1249,0.0024019215372297837
2020-09-13,14,1339,0.010455563853622106
2020-09-14,48,2162,0.022201665124884366
2020-09-15,49,2074,0.023625843780135006
2020-09-16,22,2134,0.010309278350515464
2020-09-17,28,2187,0.012802926383173296
2020-09-18,66,2000,0.033
2020-09-19,8,1051,0.007611798287345386
2020-09-20,8,1209,0.006617038875103391
2020-09-21,17,2128,0.007988721804511278
2020-09-22,31,2289,0.013543031891655745
2020-09-23,26,2144,0.012126865671641791
2020-09-24,41,2092,0.01959847036328872
2020-09-25,15,1705,0.008797653958944282
2020-09-26,3,1063,0.0028222013170272815
2020-09-27,8,1240,0.0064516129032258064
2020-09-28,22,2068,0.010638297872340425
2020-09-29,20,2368,0.008445945945945946
2020-09-30,28,2188,0.012797074954296161
2020-10-01,31,2317,0.013379369874838154
2020-10-02,23,2092,0.010994263862332695
2020-10-03,8,1312,0.006097560975609756
2020-10-04,15,1230,0.012195121951219513
2020-10-05,28,2241,0.01249442213297635
2020-10-06,38,2420,0.015702479338842976
2020-10-07,39,2173,0.017947537965945698
2020-10-08,23,2162,0.010638297872340425
2020-10-09,29,1908,0.01519916142557652
2020-10-10,4,1037,0.003857280617164899
2020-10-11,5,1133,0.00441306266548985
2020-10-12,29,1957,0.01481859989780276
2020-10-13,23,2009,0.011448481831757094
2020-10-14,38,2373,0.016013485040033713
2020-10-15,32,2255,0.014190687361419069
2020-10-16,36,2043,0.01762114537444934
2020-10-17,6,1099,0.00545950864422202
2020-10-18,8,1179,0.006785411365564037
2020-10-19,29,2026,0.014313919052319843
2020-10-20,29,2062,0.014064015518913677
2020-10-21,46,2195,0.020956719817767654
2020-10-22,33,2206,0.014959202175883953
2020-10-23,16,1753,0.00912721049629207
2020-10-24,2,1049,0.0019065776930409914
2020-10-25,15,1195,0.012552301255230125
2020-10-26,27,1783,0.01514301738642737
2020-10-27,28,2011,0.0139234211834908
2020-10-28,27,2144,0.012593283582089552
2020-10-29,34,2328,0.014604810996563574
2020-10-30,10,1791,0.005583472920156337
2020-10-31,4,1178,0.003395585738539898
2020-11-01,8,1139,0.007023705004389816
2020-11-02,11,2092,0.005258126195028681
2020-11-03,23,1875,0.012266666666666667
2020-11-04,19,1692,0.011229314420803783
2020-11-05,21,1774,0.011837655016910935
2020-11-06,20,1737,0.011514104778353483
2020-11-07,5,1103,0.004533091568449683
2020-11-08,4,1141,0.0035056967572304996
2020-11-09,24,1809,0.013266998341625208
2020-11-10,22,1890,0.01164021164021164
2020-11-11,34,1971,0.017250126839167934
2020-11-12,23,1997,0.011517275913870806
2020-11-13,15,1787,0.008393956351426972
2020-11-14,9,952,0.009453781512605041
2020-11-15,9,1035,0.008695652173913044
2020-11-16,31,1955,0.015856777493606138
2020-11-17,27,1951,0.013839056893900564
2020-11-18,18,1926,0.009345794392523364
2020-11-19,22,2249,0.009782125389061804
2020-11-20,34,1892,0.017970401691331923
2020-11-21,11,905,0.012154696132596685
2020-11-22,15,1092,0.013736263736263736
2020-11-23,23,1951,0.011788826242952332
2020-11-24,19,1865,0.010187667560321715
2020-11-25,23,1908,0.012054507337526206
2020-11-26,19,1222,0.015548281505728314
2020-11-27,18,1808,0.00995575221238938
2020-11-28,5,1254,0.003987240829346092
2020-11-29,24,1383,0.01735357917570499
2020-11-30,34,2296,0.014808362369337979
2020-12-01,18,2173,0.008283479061205707
2020-12-02,19,2113,0.008991954566966399
2020-12-03,25,2251,0.011106175033318524
2020-12-04,14,1895,0.007387862796833773
2020-12-05,12,1092,0.01098901098901099
2020-12-06,28,1234,0.022690437601296597
2020-12-07,35,2126,0.016462841015992474
2020-12-08,52,2195,0.02369020501138952
2020-12-09,35,2207,0.0158586316266425
2020-12-10,39,2086,0.018696069031639503
2020-12-11,16,1901,0.008416622830089426
2020-12-12,11,1068,0.010299625468164793
2020-12-13,8,1276,0.006269592476489028
2020-12-14,20,2057,0.009722897423432183
2020-12-15,26,1960,0.013265306122448979
2020-12-16,19,2089,0.009095260890378171
2020-12-17,33,1945,0.01696658097686375
2020-12-18,47,1869,0.02514713750668807
2020-12-19,8,1015,0.007881773399014778
2020-12-20,13,1225,0.010612244897959184
2020-12-21,33,1889,0.017469560614081524
2020-12-22,27,1981,0.013629480060575468
2020-12-23,15,1728,0.008680555555555556
2020-12-24,2,1275,0.001568627450980392
2020-12-25,5,713,0.0070126227208976155
2020-12-26,5,827,0.006045949214026602
2020-12-27,2,964,0.002074688796680498
2020-12-28,3,1453,0.0020646937370956643
2020-12-29,12,1526,0.007863695937090432
2020-12-30,18,1510,0.011920529801324504
2020-12-31,6,1407,0.0042643923240938165
2021-01-01,3,1015,0.002955665024630542
2021-01-02,7,1022,0.00684931506849315
2021-01-03,13,1024,0.0126953125
2021-01-04,28,2016,0.013888888888888888
2021-01-05,16,1895,0.008443271767810026
2021-01-06,20,1688,0.011848341232227487
2021-01-07,21,1743,0.012048192771084338
2021-01-08,21,1794,0.011705685618729096
2021-01-09,3,1076,0.0027881040892193307
2021-01-10,10,1100,0.00909090909090909
2021-01-11,30,2007,0.014947683109118086
2021-01-12,23,2078,0.011068334937439845
2021-01-13,27,1912,0.014121338912133892
2021-01-14,25,1998,0.012512512512512513
2021-01-15,34,1800,0.01888888888888889
2021-01-16,13,949,0.0136986301369863
2021-01-17,7,1056,0.006628787878787879
2021-01-18,20,1434,0.01394700139470014
2021-01-19,22,1919,0.011464304325169358
2021-01-20,9,1855,0.004851752021563342
2021-01-21,32,2073,0.015436565364206465
2021-01-22,25,1751,0.014277555682467162
2021-01-23,8,991,0.008072653884964682
2021-01-24,6,1031,0.005819592628516004
2021-01-25,21,1731,0.012131715771230503
2021-01-26,54,1919,0.028139656070870246
2021-01-27,25,1871,0.013361838588989846
2021-01-28,31,1886,0.016436903499469777
2021-01-29,13,1878,0.006922257720979766
2021-01-30,3,747,0.004016064257028112
2021-01-31,6,585,0.010256410256410256
2021-02-01,12,1588,0.007556675062972292
2021-02-02,31,2049,0.015129331381161543
2021-02-03,23,1963,0.011716760061130923
2021-02-04,27,1899,0.014218009478672985
2021-02-05,19,1774,0.010710259301014656
2021-02-06,10,1131,0.008841732979664015
2021-02-07,2,1140,0.0017543859649122807
2021-02-08,10,2003,0.004992511233150275
2021-02-09,15,1754,0.00855188141391106
2021-02-10,21,1674,0.012544802867383513
2021-02-11,10,1832,0.0054585152838427945
2021-02-12,12,1672,0.007177033492822967
2021-02-13,25,995,0.02512562814070352
2021-02-14,19,816,0.023284313725490197
2021-02-15,25,1137,0.02198768689533861
2021-02-16,28,1681,0.01665675193337299
2021-02-17,35,1786,0.01959686450167973
2021-02-18,29,1838,0.015778019586507073
2021-02-19,36,1626,0.02214022140221402
2021-02-20,29,957,0.030303030303030304
2021-02-21,9,836,0.01076555023923445
2021-02-22,39,1675,0.023283582089552238
2021-02-23,58,1689,0.03433984606275903
2021-02-24,30,1826,0.01642935377875137
2021-02-25,40,2007,0.019930244145490782
2021-02-26,28,1716,0.016317016317016316
2021-02-27,14,1046,0.01338432122370937
2021-02-28,5,926,0.005399568034557235
2021-03-01,28,1758,0.015927189988623434
2021-03-02,26,1980,0.013131313131313131
2021-03-03,29,1876,0.015458422174840085
2021-03-04,27,1949,0.013853258081067214
2021-03-05,27,1809,0.014925373134328358
2021-03-06,20,918,0.02178649237472767
2021-03-07,13,827,0.015719467956469165
2021-03-08,37,1782,0.020763187429854096
2021-03-09,47,1979,0.023749368367862556
2021-03-10,40,1965,0.020356234096692113
2021-03-11,33,2207,0.014952424105120073
2021-03-12,21,1969,0.010665312341289994
2021-03-13,7,984,0.007113821138211382
2021-03-14,17,1080,0.01574074074074074
2021-03-15,34,2070,0.01642512077294686
2021-03-16,33,1922,0.01716961498439126
2021-03-17,25,2034,0.012291052114060964
2021-03-18,38,2170,0.017511520737327188
2021-03-19,18,2093,0.008600095556617296
2021-03-20,7,1196,0.005852842809364548
2021-03-21,14,1178,0.011884550084889643
2021-03-22,28,1995,0.014035087719298246
2021-03-23,46,2074,0.022179363548698167
2021-03-24,22,2040,0.010784313725490196
2021-03-25,24,2048,0.01171875
2021-03-26,26,1997,0.013019529293940912
2021-03-27,22,1059,0.02077431539187913
2021-03-28,9,1024,0.0087890625
2021-03-29,30,1761,0.017035775127768313
2021-03-30,16,1972,0.008113590263691683
2021-03-31,42,2080,0.020192307692307693
2021-04-01,16,2002,0.007992007992007992
2021-04-02,17,1558,0.010911424903722721
2021-04-03,1,978,0.0010224948875255625
2021-04-04,3,883,0.0033975084937712344
2021-04-05,10,1657,0.006035003017501509
2021-04-06,25,1930,0.012953367875647668
2021-04-07,28,1801,0.015546918378678512
2021-04-08,15,837,0.017921146953405017
2021-04-09,6,398,0.01507537688442211
2021-04-10,7,222,0.03153153153153153
2021-04-11,1,216,0.004629629629629629
2021-04-12,3,603,0.004975124378109453
2021-04-13,16,1296,0.012345679012345678
2021-04-14,26,1868,0.013918629550321198
2021-04-15,35,1888,0.018538135593220338
2021-04-16,23,1606,0.014321295143212951
2021-04-17,15,593,0.025295109612141653
2021-04-18,0,397,0.0
2021-04-19,11,1540,0.007142857142857143
2021-04-20,31,1871,0.016568679850347406
2021-04-21,16,1783,0.0089736399326977
2021-04-22,35,1808,0.019358407079646017
2021-04-23,23,1676,0.013723150357995227
2021-04-24,11,682,0.016129032258064516
2021-04-25,6,833,0.007202881152460984
2021-04-26,24,1682,0.014268727705112961
2021-04-27,24,1730,0.013872832369942197
2021-04-28,27,1897,0.014232999472851872
2021-04-29,29,1962,0.014780835881753314
2021-04-30,25,2086,0.011984659635666348
2021-05-01,6,1317,0.004555808656036446
2021-05-02,11,857,0.012835472578763127
2021-05-03,19,1618,0.011742892459826947
2021-05-04,52,1768,0.029411764705882353
2021-05-05,30,1784,0.016816143497757848
2021-05-06,22,1859,0.011834319526627219
2021-05-07,20,1671,0.011968880909634948
2021-05-08,6,794,0.007556675062972292
2021-05-09,6,743,0.008075370121130552
2021-05-10,16,1613,0.009919404835709857
2021-05-11,34,1837,0.018508437670114317
2021-05-12,19,1862,0.01020408163265306
2021-05-13,29,1819,0.01594282572842221
2021-05-14,16,1661,0.00963275135460566
2021-05-15,8,880,0.00909090909090909
2021-05-16,7,848,0.008254716981132075
2021-05-17,28,1697,0.016499705362404242
2021-05-18,19,1815,0.01046831955922865
2021-05-19,19,1660,0.01144578313253012
2021-05-20,28,1974,0.014184397163120567
2021-05-21,37,1693,0.021854695806261076
2021-05-22,6,790,0.007594936708860759
2021-05-23,4,798,0.005012531328320802
2021-05-24,24,1641,0.014625228519195612
2021-05-25,25,1918,0.013034410844629822
2021-05-26,22,1880,0.011702127659574468
2021-05-27,35,1800,0.019444444444444445
2021-05-28,22,1283,0.0171473109898675
2021-05-29,10,882,0.011337868480725623
2021-05-30,6,757,0.007926023778071334
2021-05-31,14,920,0.015217391304347827
2021-06-01,30,1726,0.01738122827346466
2021-06-02,17,1917,0.008868022952529996
2021-06-03,38,1864,0.0203862660944206
2021-06-04,44,1675,0.02626865671641791
2021-06-05,15,883,0.01698754246885617
2021-06-06,19,784,0.02423469387755102
2021-06-07,40,1758,0.022753128555176336
2021-06-08,32,1849,0.017306652244456464
2021-06-09,30,1829,0.016402405686167305
2021-06-10,32,1987,0.01610468042274786
2021-06-11,28,1684,0.0166270783847981
2021-06-12,17,946,0.017970401691331923
2021-06-13,1,796,0.001256281407035176
2021-06-14,22,1665,0.013213213213213212
2021-06-15,24,1906,0.012591815320041973
2021-06-16,23,1918,0.011991657977059436
2021-06-17,27,1900,0.014210526315789474
2021-06-18,21,1593,0.013182674199623353
2021-06-19,7,794,0.008816120906801008
2021-06-20,7,851,0.008225616921269096
2021-06-21,30,1796,0.01670378619153675
2021-06-22,28,1953,0.014336917562724014
2021-06-23,24,1720,0.013953488372093023
2021-06-24,32,1739,0.018401380103507763
2021-06-25,11,1581,0.006957621758380772
2021-06-26,14,670,0.020895522388059702
2021-06-27,15,701,0.021398002853067047
2021-06-28,43,1704,0.02523474178403756
2021-06-29,35,1808,0.019358407079646017
2021-06-30,42,1900,0.022105263157894735
2021-07-01,28,1610,0.017391304347826087
2021-07-02,23,1359,0.01692420897718911
2021-07-03,5,629,0.00794912559618442
2021-07-04,4,698,0.0057306590257879654
2021-07-05,3,912,0.003289473684210526
2021-07-06,18,1638,0.01098901098901099
2021-07-07,41,1611,0.025450031036623216
2021-07-08,37,1645,0.022492401215805473
2021-07-09,22,1410,0.015602836879432624
2021-07-10,5,590,0.00847457627118644
2021-07-11,11,688,0.015988372093023256
2021-07-12,30,1452,0.02066115702479339
2021-07-13,34,1559,0.021808851828094934
2021-07-14,27,1490,0.018120805369127517
2021-07-15,25,1599,0.015634771732332707
2021-07-16,22,1453,0.015141087405368204
2021-07-17,17,653,0.026033690658499236
2021-07-18,11,759,0.014492753623188406
2021-07-19,47,1608,0.029228855721393034
2021-07-20,50,1693,0.029533372711163616
2021-07-21,14,1846,0.007583965330444204
2021-07-22,11,1817,0.006053935057787562
2021-07-23,25,1581,0.015812776723592662
2021-07-24,7,882,0.007936507936507936
2021-07-25,11,807,0.013630731102850062
2021-07-26,29,1666,0.017406962785114045
2021-07-27,38,1967,0.019318759532282664
2021-07-28,37,2018,0.018334985133795837
2021-07-29,21,1945,0.010796915167095116
2021-07-30,22,1782,0.012345679012345678
2021-07-31,15,866,0.017321016166281754
2021-08-01,13,919,0.014145810663764961
2021-08-02,22,1789,0.012297372833985467
2021-08-03,29,1854,0.01564185544768069
2021-08-04,24,1878,0.012779552715654952
2021-08-05,28,1799,0.01556420233463035
2021-08-06,28,1786,0.015677491601343786
2021-08-07,9,933,0.00964630225080386
2021-08-08,12,1019,0.011776251226692836
2021-08-09,20,1566,0.01277139208173691
2021-08-10,28,1813,0.015444015444015444
2021-08-11,41,1841,0.022270505160239002
2021-08-12,32,1756,0.018223234624145785
2021-08-13,12,1412,0.0084985835694051
2021-08-14,14,741,0.018893387314439947
2021-08-15,13,798,0.016290726817042606
2021-08-16,22,1615,0.013622291021671827
2021-08-17,37,1683,0.021984551396316103
2021-08-18,32,1599,0.020012507817385866
2021-08-19,21,1459,0.01439342015078821
